債	32_人_債	채	빚 채:			人	11	13	32	:		
像	32_人_像	상	모양 상			人	12	14	32			
僞	32_人_僞	위	거짓 위			人	12	14	32			
僧	32_人_僧	승	중 승			人	12	14	32			
償	32_人_償	상	갚을 상			人	15	17	32			
兆	32_儿_兆	조	억조 조			儿	04	06	32			
克	32_儿_克	극	이길 극			儿	05	07	32			
免	32_儿_免	면	면할 면:			儿	05	07	32	:		
兔	32_儿_兔	토	토끼 토			儿	06	08	32			
其	32_八_其	기	그 기			八	06	08	32			
兼	32_八_兼	겸	겸할 겸			八	08	10	32			
冠	32_冖_冠	관	갓 관			冖	07	09	32			
凍	32_冫_凍	동	얼 동:			冫	08	10	32	:		
凡	32_几_凡	범	무릇 범(:)			几	01	03	32	(:)		
刀	32_刀_刀	도	칼 도			刀	00	02	32			
刊	32_刀_刊	간	새길 간			刀	03	05	32			
刷	32_刀_刷	쇄	인쇄할 쇄:			刀	06	08	32	:		
刺	32_刀_刺	자	찌를 자: | 찌를 척			刀	06	08	32	(:)		
削	32_刀_削	삭	깎을 삭			刀	07	09	32			
剛	32_刀_剛	강	굳셀 강			刀	08	10	32			
割	32_刀_割	할	벨 할			刀	10	12	32			
劃	32_刀_劃	획	그을 획			刀	12	14	32			
劍	32_刀_劍	검	칼 검:			刀	13	15	32	:		
勵	32_力_勵	려	힘쓸 려:			力	15	17	32	:		
勿	32_勹_勿	물	말[禁] 물			勹	02	04	32			
卑	32_十_卑	비	낮을 비:			十	06	08	32	:		
卽	32_卩_卽	즉	곧 즉			卩	07	09	32			
及	32_又_及	급	미칠 급			又	02	04	32			
司	32_口_司	사	맡을 사			口	02	05	32			
吏	32_口_吏	리	벼슬아치/관리 리:			口	03	06	32	:		
吐	32_口_吐	토	토할 토(:)			口	03	06	32	(:)		
含	32_口_含	함	머금을 함			口	04	07	32			
吹	32_口_吹	취	불 취:			口	04	07	32	:		
哀	32_口_哀	애	슬플 애			口	06	09	32			
哭	32_口_哭	곡	울 곡			口	07	10	32			
哲	32_口_哲	철	밝을 철			口	07	10	32			
唐	32_口_唐	당	당나라/당황할 당(:)			口	07	10	32	(:)		
啓	32_口_啓	계	열 계:			口	08	11	32	:		
喪	32_口_喪	상	잃을 상(:)			口	09	12	32	(:)		
坐	32_土_坐	좌	앉을 좌:			土	04	07	32	:		
垂	32_土_垂	수	드리울 수			土	05	08	32			
執	32_土_執	집	잡을 집			土	08	11	32			
培	32_土_培	배	북돋울 배:			土	08	11	32	:		
塔	32_土_塔	탑	탑 탑			土	10	13	32			
塞	32_土_塞	색	막힐 색 | 변방 새			土	10	13	32			
壞	32_土_壞	괴	무너질 괴:			土	16	19	32	:		
壤	32_土_壤	양	흙덩이 양:			土	17	20	32	:		
墨	32_土_墨	묵	먹 묵			土	12	15	32			
壬	32_士_壬	임	북방 임:			士	01	04	32	:		
壽	32_士_壽	수	목숨 수			士	11	14	32			
夢	32_夕_夢	몽	꿈 몽			夕	11	14	32			
央	32_大_央	앙	가운데 앙			大	02	05	32			
奏	32_大_奏	주	아뢸 주(:)			大	06	09	32	(:)		
契	32_大_契	계	맺을 계:			大	06	09	32	(:)		
奔	32_大_奔	분	달릴 분			大	05	08	32			
奪	32_大_奪	탈	빼앗을 탈			大	11	14	32			
奮	32_大_奮	분	떨칠 분:			大	13	16	32	:		
奴	32_女_奴	노	종 노			女	02	05	32			
妃	32_女_妃	비	왕비 비			女	03	06	32			
妄	32_女_妄	망	망령될 망:			女	03	06	32	:		
妻	32_女_妻	처	아내 처			女	05	08	32			
姑	32_女_姑	고	시어미 고			女	05	08	32			
娘	32_女_娘	낭	계집 낭			女	07	10	32			
婢	32_女_婢	비	계집종 비:			女	08	11	32	:		
媒	32_女_媒	매	중매 매			女	09	12	32			
孟	32_子_孟	맹	맏 맹(:)			子	05	08	32	(:)		
宇	32_宀_宇	우	집 우:			宀	03	06	32	:		
宙	32_宀_宙	주	집 주:			宀	05	08	32	:		
宴	32_宀_宴	연	잔치 연:			宀	07	10	32	:		
寂	32_宀_寂	적	고요할 적			宀	08	11	32			
寡	32_宀_寡	과	적을 과:			宀	11	14	32	:		
寧	32_宀_寧	녕	편안 녕			宀	11	14	32			
審	32_宀_審	심	살필 심(:)			宀	12	15	32	(:)		
寬	32_宀_寬	관	너그러울 관			宀	12	15	32			
封	32_寸_封	봉	봉할 봉			寸	06	09	32			
尙	32_小_尙	상	오히려 상(:)			小	05	08	32	(:)		
尺	32_尸_尺	척	자 척			尸	01	04	32			
尾	32_尸_尾	미	꼬리 미:			尸	04	07	32	:		
履	32_尸_履	리	밟을 리:			尸	12	15	32	:		
岸	32_山_岸	안	언덕 안:			山	05	08	32	:		
峯	32_山_峯	봉	봉우리 봉			山	07	10	32			
嶺	32_山_嶺	령	고개 령			山	14	17	32			
巖	32_山_巖	암	바위 암			山	20	23	32			
巡	32_巛_巡	순	돌[廻]/순행할 순			巛	04	07	32			
巧	32_工_巧	교	공교할 교			工	02	05	32			
已	32_己_已	이	이미 이:			己	00	03	32	:		
帥	32_巾_帥	수	장수 수			巾	06	09	32			
幕	32_巾_幕	막	장막 막			巾	11	14	32			
幹	32_干_幹	간	줄기 간			干	10	13	32			
幼	32_幺_幼	유	어릴 유			幺	02	05	32			
幽	32_幺_幽	유	그윽할 유			幺	06	09	32			
廊	32_广_廊	랑	사랑채/행랑 랑			广	10	13	32			
廢	32_广_廢	폐	폐할/버릴 폐:			广	12	15	32	:		
廷	32_廴_廷	정	조정 정			廴	04	07	32			
弄	32_廾_弄	롱	희롱할 롱:			廾	04	07	32	:		
弊	32_廾_弊	폐	폐단/해질 폐:			廾	12	15	32	:		
弓	32_弓_弓	궁	활 궁			弓	00	03	32			
彩	32_彡_彩	채	채색 채:			彡	08	11	32	:		
影	32_彡_影	영	그림자 영:			彡	12	15	32	:		
役	32_彳_役	역	부릴 역			彳	04	07	32			
彼	32_彳_彼	피	저 피:			彳	05	08	32	:		
征	32_彳_征	정	칠 정			彳	05	08	32			
徐	32_彳_徐	서	천천할 서(:)			彳	07	10	32	(:)		
徑	32_彳_徑	경	지름길/길 경			彳	07	10	32			
御	32_彳_御	어	거느릴 어:			彳	08	11	32	:		
微	32_彳_微	미	작을 미			彳	10	13	32			
徵	32_彳_徵	징	부를 징			彳	12	15	32			
徹	32_彳_徹	철	통할 철			彳	12	15	32			
忍	32_心_忍	인	참을 인			心	03	07	32			
忽	32_心_忽	홀	갑자기 홀			心	04	08	32			
怪	32_心_怪	괴	괴이할 괴(:)			心	05	08	32	(:)		
恐	32_心_恐	공	두려울 공(:)			心	06	10	32	(:)		
恒	32_心_恒	항	항상 항			心	06	09	32			
恕	32_心_恕	서	용서할 서:			心	06	10	32	:		
恥	32_心_恥	치	부끄러울 치			心	06	10	32			
恭	32_心_恭	공	공손할 공			心	06	10	32			
悅	32_心_悅	열	기쁠 열			心	07	10	32			
悔	32_心_悔	회	뉘우칠 회:			心	07	10	32	:		
悟	32_心_悟	오	깨달을 오:			心	07	10	32	:		
悠	32_心_悠	유	멀 유			心	07	11	32			
惑	32_心_惑	혹	미혹할 혹			心	08	12	32			
惜	32_心_惜	석	아낄 석			心	08	11	32			
愁	32_心_愁	수	근심 수			心	09	13	32			
愚	32_心_愚	우	어리석을 우			心	09	13	32			
愼	32_心_愼	신	삼갈 신:			心	10	13	32	:		
慈	32_心_慈	자	사랑 자			心	09	13	32			
慕	32_心_慕	모	그릴 모:			心	11	15	32	:		
慣	32_心_慣	관	익숙할 관			心	11	14	32			
慧	32_心_慧	혜	슬기로울 혜:			心	11	15	32	:		
慾	32_心_慾	욕	욕심 욕			心	11	15	32			
憂	32_心_憂	우	근심 우			心	11	15	32			
憎	32_心_憎	증	미울 증			心	12	15	32			
憶	32_心_憶	억	생각할 억			心	13	16	32			
懇	32_心_懇	간	간절할 간:			心	13	17	32	:		
懷	32_心_懷	회	품을 회			心	16	19	32			
懸	32_心_懸	현	달[繫] 현:			心	16	20	32	:		
戀	32_心_戀	련	그리워할/그릴 련:			心	19	23	32	:		
我	32_戈_我	아	나 아:			戈	03	07	32	:		
戚	32_戈_戚	척	친척 척			戈	07	11	32			
戲	32_戈_戲	희	놀이 희			戈	13	17	32			
扶	32_手_扶	부	도울 부			手	04	07	32			
抑	32_手_抑	억	누를 억			手	04	07	32			
抵	32_手_抵	저	막을[抗] 저:			手	05	08	32	:		
拂	32_手_拂	불	떨칠 불			手	05	08	32			
拓	32_手_拓	척	넓힐 척			手	05	08	32			
拔	32_手_拔	발	뽑을 발			手	05	08	32			
拘	32_手_拘	구	잡을 구			手	05	08	32			
拳	32_手_拳	권	주먹 권:			手	06	10	32	:		
拾	32_手_拾	습	주울 습 | 열 십			手	06	09	32			
振	32_手_振	진	떨칠 진:			手	07	10	32	:		
捕	32_手_捕	포	잡을 포:			手	07	10	32	:		
掌	32_手_掌	장	손바닥 장:			手	08	12	32	:		
排	32_手_排	배	밀칠 배			手	08	11	32			
揚	32_手_揚	양	날릴 양			手	09	12	32			
換	32_手_換	환	바꿀 환:			手	09	12	32	:		
摘	32_手_摘	적	딸[手收] 적			手	11	14	32			
斜	32_斗_斜	사	비낄 사			斗	07	11	32			
旋	32_方_旋	선	돌[廻] 선			方	07	11	32			
旦	32_日_旦	단	아침 단			日	01	05	32			
旬	32_日_旬	순	열흘 순			日	02	06	32			
昇	32_日_昇	승	오를 승			日	04	08	32			
昌	32_日_昌	창	창성할 창(:)			日	04	08	32	(:)		
晩	32_日_晩	만	늦을 만:			日	07	11	32	:		
暫	32_日_暫	잠	잠깐 잠(:)			日	11	15	32	(:)		
曆	32_日_曆	력	책력 력			日	12	16	32			
曾	32_曰_曾	증	일찍 증			曰	08	12	32			
枝	32_木_枝	지	가지 지			木	04	08	32			
架	32_木_架	가	시렁 가:			木	05	09	32	:		
染	32_木_染	염	물들 염:			木	05	09	32	:		
柔	32_木_柔	유	부드러울 유			木	05	09	32			
柱	32_木_柱	주	기둥 주			木	05	09	32			
栗	32_木_栗	률	밤 률			木	06	10	32			
株	32_木_株	주	그루 주			木	06	10	32			
栽	32_木_栽	재	심을 재:			木	06	10	32	:		
桂	32_木_桂	계	계수나무 계:			木	06	10	32	:		
桃	32_木_桃	도	복숭아 도			木	06	10	32			
桑	32_木_桑	상	뽕나무 상			木	06	10	32			
梁	32_木_梁	량	들보/돌다리 량			木	07	11	32			
梅	32_木_梅	매	매화 매			木	07	11	32			
械	32_木_械	계	기계 계:			木	07	11	32	:		
森	32_木_森	삼	수풀 삼			木	08	12	32			
楓	32_木_楓	풍	단풍 풍			木	09	13	32			
槪	32_木_槪	개	대개 개:			木	11	15	32	:		
樓	32_木_樓	루	다락 루			木	11	15	32			
橫	32_木_橫	횡	가로 횡			木	12	16	32			
欄	32_木_欄	란	난간 란			木	17	21	32			
欲	32_欠_欲	욕	하고자할 욕			欠	07	11	32			
此	32_止_此	차	이 차			止	02	06	32			
殆	32_歹_殆	태	거의 태			歹	05	09	32			
殊	32_歹_殊	수	다를 수			歹	06	10	32			
殿	32_殳_殿	전	전각 전:			殳	09	13	32	:		
汗	32_水_汗	한	땀 한(:)			水	03	06	32	(:)		
池	32_水_池	지	못 지			水	03	06	32			
沈	32_水_沈	침	잠길 침(:) | 성(姓) 심:			水	04	07	32	(:)		
沒	32_水_沒	몰	빠질 몰			水	04	07	32			
沙	32_水_沙	사	모래 사			水	04	07	32			
沿	32_水_沿	연	물따라갈/따를 연(:)			水	05	08	32	(:)		
泥	32_水_泥	니	진흙 니			水	05	08	32			
泰	32_水_泰	태	클 태			水	05	10	32			
洪	32_水_洪	홍	넓을 홍			水	06	09	32			
洲	32_水_洲	주	물가 주			水	06	09	32			
浦	32_水_浦	포	개[水邊] 포			水	07	10	32			
浩	32_水_浩	호	넓을 호:			水	07	10	32	:		
浪	32_水_浪	랑	물결 랑(:)			水	07	10	32	(:)		
浮	32_水_浮	부	뜰 부			水	07	10	32			
浸	32_水_浸	침	잠길 침:			水	07	10	32	:		
涼	32_水_涼	량	서늘할 량			水	08	11	32			
淑	32_水_淑	숙	맑을 숙			水	08	11	32			
淡	32_水_淡	담	맑을 담			水	08	11	32			
淨	32_水_淨	정	깨끗할 정			水	08	11	32			
淫	32_水_淫	음	음란할 음			水	08	11	32			
淺	32_水_淺	천	얕을 천:			水	08	11	32	:		
渡	32_水_渡	도	건널 도			水	09	12	32			
湯	32_水_湯	탕	끓을 탕:			水	09	12	32	:		
溪	32_水_溪	계	시내 계			水	10	13	32			
滅	32_水_滅	멸	꺼질/멸할 멸			水	10	13	32			
滯	32_水_滯	체	막힐 체			水	11	14	32			
漆	32_水_漆	칠	옻 칠			水	11	14	32			
漏	32_水_漏	루	샐 루:			水	11	14	32	:		
漠	32_水_漠	막	넓을 막			水	11	14	32			
漸	32_水_漸	점	점점 점:			水	11	14	32	:		
潛	32_水_潛	잠	잠길 잠			水	12	15	32			
潤	32_水_潤	윤	불을 윤:			水	12	15	32	:		
澤	32_水_澤	택	못 택			水	13	16	32			
濕	32_水_濕	습	젖을 습			水	14	17	32			
炎	32_火_炎	염	불꽃 염			火	04	08	32			
烏	32_火_烏	오	까마귀 오			火	06	10	32			
照	32_火_照	조	비칠 조:			火	09	13	32	:		
熟	32_火_熟	숙	익을 숙			火	11	15	32			
燒	32_火_燒	소	사를 소(:)			火	12	16	32	(:)		
燕	32_火_燕	연	제비 연(:)			火	12	16	32	(:)		
爐	32_火_爐	로	화로 로			火	16	20	32			
片	32_片_片	편	조각 편(:)			片	00	04	32	(:)		
版	32_片_版	판	판목 판			片	04	08	32			
牙	32_牙_牙	아	어금니 아			牙	00	04	32			
狂	32_犬_狂	광	미칠 광			犬	04	07	32			
猛	32_犬_猛	맹	사나울 맹:			犬	08	11	32	:		
猶	32_犬_猶	유	오히려 유			犬	09	12	32			
獄	32_犬_獄	옥	옥[囚舍] 옥			犬	11	14	32			
獲	32_犬_獲	획	얻을 획			犬	14	17	32			
獸	32_犬_獸	수	짐승 수			犬	15	19	32			
獻	32_犬_獻	헌	드릴 헌:			犬	16	20	32	:		
玄	32_玄_玄	현	검을 현			玄	00	05	32			
率	32_玄_率	률	비율 률 | 거느릴 솔			玄	06	11	32			
珠	32_玉_珠	주	구슬 주			玉	06	10	32			
琴	32_玉_琴	금	거문고 금			玉	08	12	32			
瓦	32_瓦_瓦	와	기와 와:			瓦	00	05	32	:		
甚	32_甘_甚	심	심할 심:			甘	04	09	32	:		
畜	32_田_畜	축	짐승 축			田	05	10	32			
畢	32_田_畢	필	마칠 필			田	06	11	32			
畿	32_田_畿	기	경기(京畿) 기			田	10	15	32			
疏	32_疋_疏	소	소통할 소			疋	07	12	32			
疫	32_疒_疫	역	전염병 역			疒	04	09	32			
疾	32_疒_疾	질	병 질			疒	05	10	32			
症	32_疒_症	증	증세 증(:)			疒	05	10	32	(:)		
皇	32_白_皇	황	임금 황			白	04	09	32			
皮	32_皮_皮	피	가죽 피			皮	00	05	32			
盟	32_皿_盟	맹	맹세 맹			皿	08	13	32			
盤	32_皿_盤	반	소반 반			皿	10	15	32			
盲	32_目_盲	맹	소경/눈멀 맹			目	03	08	32			
眠	32_目_眠	면	잘 면			目	05	10	32			
睦	32_目_睦	목	화목할 목			目	08	13	32			
瞬	32_目_瞬	순	눈깜짝일 순			目	12	17	32			
硬	32_石_硬	경	굳을 경			石	07	12	32			
碧	32_石_碧	벽	푸를 벽			石	09	14	32			
磨	32_石_磨	마	갈 마			石	11	16	32			
礎	32_石_礎	초	주춧돌 초			石	13	18	32			
祀	32_示_祀	사	제사 사			示	03	08	32			
祈	32_示_祈	기	빌 기			示	04	09	32			
祿	32_示_祿	록	녹 록			示	08	13	32			
禍	32_示_禍	화	재앙 화:			示	09	14	32	:		
禪	32_示_禪	선	선 선			示	12	17	32			
禽	32_禸_禽	금	새 금			禸	08	13	32			
租	32_禾_租	조	조세 조			禾	05	10	32			
秩	32_禾_秩	질	차례 질			禾	05	10	32			
稀	32_禾_稀	희	드물 희			禾	07	12	32			
稚	32_禾_稚	치	어릴 치			禾	08	13	32			
稿	32_禾_稿	고	원고/볏짚 고			禾	10	15	32			
穴	32_穴_穴	혈	굴 혈			穴	00	05	32			
突	32_穴_突	돌	갑자기 돌			穴	04	09	32			
笛	32_竹_笛	적	피리 적			竹	05	11	32			
符	32_竹_符	부	부호 부(:)			竹	05	11	32	(:)		
策	32_竹_策	책	꾀 책			竹	06	12	32			
簿	32_竹_簿	부	문서 부:			竹	13	19	32	:		
粧	32_米_粧	장	단장할 장			米	06	12	32			
糖	32_米_糖	당	엿 당			米	10	16	32			
紋	32_糸_紋	문	무늬 문			糸	04	10	32			
紛	32_糸_紛	분	어지러울 분			糸	04	10	32			
索	32_糸_索	색	찾을 색 | 노[새끼줄] 삭			糸	04	10	32			
紫	32_糸_紫	자	자줏빛 자			糸	06	12	32			
累	32_糸_累	루	여러/자주 루:			糸	05	11	32	:		
絡	32_糸_絡	락	이을/얽을 락			糸	06	12	32			
維	32_糸_維	유	벼리 유			糸	08	14	32			
綱	32_糸_綱	강	벼리 강			糸	08	14	32			
綿	32_糸_綿	면	솜 면			糸	08	14	32			
緊	32_糸_緊	긴	긴할 긴			糸	08	14	32			
緖	32_糸_緖	서	실마리 서:			糸	09	15	32	:		
編	32_糸_編	편	엮을 편			糸	09	15	32			
緩	32_糸_緩	완	느릴 완:			糸	09	15	32	:		
縱	32_糸_縱	종	세로 종			糸	11	17	32			
繁	32_糸_繁	번	번성할 번			糸	11	17	32			
署	32_网_署	서	마을[官廳] 서:			网	09	14	32	:		
羽	32_羽_羽	우	깃 우:			羽	00	06	32	:		
翼	32_羽_翼	익	날개 익			羽	11	17	32			
耐	32_而_耐	내	견딜 내:			而	03	09	32	:		
耕	32_耒_耕	경	밭갈[犁田] 경			耒	04	10	32			
聯	32_耳_聯	련	연이을 련			耳	11	17	32			
肖	32_肉_肖	초	닮을/같을 초			肉	03	07	32			
肝	32_肉_肝	간	간 간(:)			肉	03	07	32	(:)		
肥	32_肉_肥	비	살찔 비:			肉	04	08	32	:		
肺	32_肉_肺	폐	허파 폐:			肉	04	08	32	:		
胃	32_肉_胃	위	밥통 위			肉	05	09	32			
胡	32_肉_胡	호	되[狄] 호			肉	05	09	32			
胸	32_肉_胸	흉	가슴 흉			肉	06	10	32			
脅	32_肉_脅	협	위협할 협			肉	06	10	32			
脚	32_肉_脚	각	다리 각			肉	07	11	32			
腐	32_肉_腐	부	썩을 부:			肉	08	14	32	:		
腦	32_肉_腦	뇌	골/뇌수 뇌			肉	09	13	32			
腹	32_肉_腹	복	배 복			肉	09	13	32			
臟	32_肉_臟	장	오장 장:			肉	18	22	32	:		
臨	32_臣_臨	림	임할 림			臣	11	17	32			
臺	32_至_臺	대	대 대			至	08	14	32			
般	32_舟_般	반	가지/일반 반			舟	04	10	32			
蒸	32_艸_蒸	증	찔 증			艸	10	14	32			
芳	32_艸_芳	방	꽃다울 방			艸	04	08	32			
芽	32_艸_芽	아	싹 아			艸	04	08	32			
若	32_艸_若	약	같을 약 | 반야 야			艸	05	09	32			
茂	32_艸_茂	무	무성할 무:			艸	05	09	32	:		
茶	32_艸_茶	다	차 다 | 차 차			艸	06	10	32			
荒	32_艸_荒	황	거칠 황			艸	06	10	32			
荷	32_艸_荷	하	멜 하(:)			艸	07	11	32	(:)		
莊	32_艸_莊	장	씩씩할 장			艸	07	11	32			
莫	32_艸_莫	막	없을 막			艸	07	11	32			
菊	32_艸_菊	국	국화 국			艸	08	12	32			
菌	32_艸_菌	균	버섯 균			艸	08	12	32			
菜	32_艸_菜	채	나물 채:			艸	08	12	32	:		
著	32_艸_著	저	나타날 저:			艸	09	13	32	(:)		
葬	32_艸_葬	장	장사지낼 장:			艸	09	13	32	:		
蒙	32_艸_蒙	몽	어두울 몽			艸	10	14	32			
蒼	32_艸_蒼	창	푸를 창			艸	10	14	32			
蓋	32_艸_蓋	개	덮을 개(:)			艸	10	14	32	(:)		
蓮	32_艸_蓮	련	연꽃 련			艸	11	15	32			
薄	32_艸_薄	박	엷을 박			艸	13	17	32			
藏	32_艸_藏	장	감출 장:			艸	14	18	32	:		
蘇	32_艸_蘇	소	되살아날 소			艸	16	20	32			
蘭	32_艸_蘭	란	난초 란			艸	17	21	32			
虎	32_虍_虎	호	범 호(:)			虍	02	08	32	(:)		
蛇	32_虫_蛇	사	긴뱀 사			虫	05	11	32			
衝	32_行_衝	충	찌를 충			行	09	15	32			
衡	32_行_衡	형	저울대 형			行	10	16	32			
衰	32_衣_衰	쇠	쇠할 쇠			衣	04	10	32			
被	32_衣_被	피	입을 피:			衣	05	10	32	:		
裁	32_衣_裁	재	옷마를 재			衣	06	12	32			
裂	32_衣_裂	렬	찢어질 렬			衣	06	12	32			
裏	32_衣_裏	리	속 리:			衣	07	13	32	:		
裕	32_衣_裕	유	넉넉할 유:			衣	07	12	32	:		
補	32_衣_補	보	기울 보:			衣	07	12	32	:		
裳	32_衣_裳	상	치마 상			衣	08	14	32			
襲	32_衣_襲	습	엄습할 습			衣	16	22	32			
覆	32_襾_覆	복	덮을 부 | 다시 복			襾	12	18	32			
觸	32_角_觸	촉	닿을 촉			角	13	20	32			
訟	32_言_訟	송	송사할 송:			言	04	11	32	:		
訣	32_言_訣	결	이별할 결			言	04	11	32			
訴	32_言_訴	소	호소할 소			言	05	12	32			
詞	32_言_詞	사	말/글 사			言	05	12	32			
詳	32_言_詳	상	자세할 상			言	06	13	32			
誇	32_言_誇	과	자랑할 과:			言	06	13	32	:		
誘	32_言_誘	유	꾈 유			言	07	14	32			
諸	32_言_諸	제	모두 제			言	09	16	32			
諾	32_言_諾	낙	허락할 낙			言	09	16	32			
謀	32_言_謀	모	꾀 모			言	09	16	32			
謂	32_言_謂	위	이를 위			言	09	16	32			
謙	32_言_謙	겸	겸손할 겸			言	10	17	32			
譜	32_言_譜	보	족보 보:			言	12	19	32	:		
譯	32_言_譯	역	번역할 역			言	13	20	32			
譽	32_言_譽	예	기릴/명예 예:			言	14	21	32	:		
讓	32_言_讓	양	사양할 양:			言	17	24	32	:		
谷	32_谷_谷	곡	골 곡			谷	00	07	32			
豪	32_豕_豪	호	호걸 호			豕	07	14	32			
貌	32_豸_貌	모	모양 모			豸	07	14	32			
貞	32_貝_貞	정	곧을 정			貝	02	09	32			
貢	32_貝_貢	공	바칠 공:			貝	03	10	32	:		
貫	32_貝_貫	관	꿸 관(:)			貝	04	11	32	(:)		
貸	32_貝_貸	대	빌릴/뀔 대:			貝	05	12	32	:		
貿	32_貝_貿	무	무역할 무:			貝	05	12	32	:		
賀	32_貝_賀	하	하례할 하:			貝	05	12	32	:		
賃	32_貝_賃	임	품삯 임:			貝	06	13	32	:		
賤	32_貝_賤	천	천할 천:			貝	08	15	32	:		
賦	32_貝_賦	부	부세 부:			貝	08	15	32	:		
賴	32_貝_賴	뢰	의뢰할 뢰:			貝	09	16	32	:		
贊	32_貝_贊	찬	도울 찬:			貝	12	19	32	:		
超	32_走_超	초	뛰어넘을 초			走	05	12	32			
越	32_走_越	월	넘을 월			走	05	12	32			
距	32_足_距	거	상거(相距)할 거:			足	05	12	32	:		
跡	32_足_跡	적	발자취 적			足	06	13	32			
踏	32_足_踏	답	밟을 답			足	08	15	32			
踐	32_足_踐	천	밟을 천:			足	08	15	32	:		
蹟	32_足_蹟	적	자취 적			足	11	18	32			
軟	32_車_軟	연	연할 연:			車	04	11	32	:		
較	32_車_較	교	견줄/비교할 교			車	06	13	32			
載	32_車_載	재	실을 재:			車	06	13	32	:		
輩	32_車_輩	배	무리 배:			車	08	15	32	:		
輸	32_車_輸	수	보낼 수			車	09	16	32			
辰	32_辰_辰	진	별 진 | 때 신			辰	00	07	32			
辱	32_辰_辱	욕	욕될 욕			辰	03	10	32			
迫	32_辵_迫	박	핍박할 박			辵	05	09	32			
述	32_辵_述	술	펼 술			辵	05	09	32			
追	32_辵_追	추	쫓을/따를 추			辵	06	10	32			
透	32_辵_透	투	사무칠 투			辵	07	11	32			
途	32_辵_途	도	길[行中] 도:			辵	07	11	32	:		
逢	32_辵_逢	봉	만날 봉			辵	07	11	32			
逸	32_辵_逸	일	편안할 일			辵	08	12	32			
遷	32_辵_遷	천	옮길 천:			辵	11	15	32	:		
還	32_辵_還	환	돌아올 환			辵	13	17	32			
邪	32_邑_邪	사	간사할 사			邑	04	07	32			
郞	32_邑_郞	랑	사내 랑			邑	07	10	32			
醉	32_酉_醉	취	취할 취:			酉	08	15	32	:		
釋	32_釆_釋	석	풀 석			釆	13	20	32			
銘	32_金_銘	명	새길 명			金	06	14	32			
鋼	32_金_鋼	강	강철 강			金	08	16	32			
錦	32_金_錦	금	비단 금:			金	08	16	32	:		
錯	32_金_錯	착	어긋날 착			金	08	16	32			
鍊	32_金_鍊	련	쇠불릴/단련할 련:			金	09	17	32	:		
鎖	32_金_鎖	쇄	쇠사슬 쇄:			金	10	18	32	:		
鎭	32_金_鎭	진	진압할 진(:)			金	10	18	32	(:)		
鑄	32_金_鑄	주	쇠불릴 주			金	14	22	32			
鑑	32_金_鑑	감	거울 감			金	14	22	32			
閣	32_門_閣	각	집 각			門	06	14	32			
阿	32_阜_阿	아	언덕 아			阜	05	08	32			
附	32_阜_附	부	붙을 부(:)			阜	05	08	32	(:)		
陳	32_阜_陳	진	베풀 진:/묵을 진			阜	08	11	32	(:)		
陵	32_阜_陵	릉	언덕 릉			阜	08	11	32			
陶	32_阜_陶	도	질그릇 도			阜	08	11	32			
陷	32_阜_陷	함	빠질 함:			阜	08	11	32	:		
隆	32_阜_隆	륭	높을 륭			阜	09	12	32			
隔	32_阜_隔	격	사이뜰 격			阜	10	13	32			
隨	32_阜_隨	수	따를 수			阜	13	16	32			
雅	32_隹_雅	아	맑을 아(:)			隹	04	12	32	(:)		
雙	32_隹_雙	쌍	두/쌍 쌍			隹	10	18	32			
雷	32_雨_雷	뢰	우레 뢰			雨	05	13	32			
需	32_雨_需	수	쓰일/쓸 수			雨	06	14	32			
震	32_雨_震	진	우레 진:			雨	07	15	32	:		
霜	32_雨_霜	상	서리 상			雨	09	17	32			
露	32_雨_露	로	이슬 로(:)			雨	13	21	32	(:)		
靈	32_雨_靈	령	신령 령			雨	16	24	32			
韻	32_音_韻	운	운 운:			音	10	19	32	:		
響	32_音_響	향	울릴 향:			音	13	22	32	:		
頂	32_頁_頂	정	정수리 정			頁	02	11	32			
頃	32_頁_頃	경	이랑/잠깐 경			頁	02	11	32			
項	32_頁_項	항	항목 항:			頁	03	12	32	:		
顔	32_頁_顔	안	낯 안:			頁	09	18	32	:		
飯	32_食_飯	반	밥 반			食	04	13	32			
飾	32_食_飾	식	꾸밀 식			食	05	14	32			
館	32_食_館	관	집 관			食	08	17	32			
騎	32_馬_騎	기	말탈 기			馬	08	18	32			
驛	32_馬_驛	역	역 역			馬	13	23	32			
鬼	32_鬼_鬼	귀	귀신 귀:			鬼	00	10	32	:		
魂	32_鬼_魂	혼	넋 혼			鬼	04	14	32			
鳳	32_鳥_鳳	봉	봉새 봉:			鳥	03	14	32	:		
鶴	32_鳥_鶴	학	학 학			鳥	10	21	32			
鹽	32_鹵_鹽	염	소금 염			鹵	13	24	32			
麥	32_麥_麥	맥	보리 맥			麥	00	11	32			
麻	32_麻_麻	마	삼 마(:)			麻	00	11	32	(:)		
默	32_黑_默	묵	잠잠할 묵			黑	04	16	32			
鼓	32_鼓_鼓	고	북 고			鼓	00	13	32			
齊	32_齊_齊	제	가지런할 제			齊	00	14	32			
丑	30_一_丑	축	소 축			一	03	04	30			
且	30_一_且	차	또 차:			一	04	05	30	:		
丸	30_丶_丸	환	둥글 환			丶	02	03	30			
乃	30_丿_乃	내	이에 내:			丿	01	02	30	:		
乎	30_丿_乎	호	어조사 호			丿	04	05	30			
